truth_mask,minimum_formula_gates,parity4_minimum_formula_gates,no_more_complex_than_parity
14273,6,3,0.0
52532,6,3,0.0
13003,6,3,0.0
55602,6,3,0.0
27858,6,3,0.0
37677,6,3,0.0
27802,6,3,0.0
37733,6,3,0.0
37581,6,3,0.0
37773,6,3,0.0
37829,6,3,0.0
55948,6,3,0.0
45850,6,3,0.0
9587,6,3,0.0
62028,6,3,0.0
3507,6,3,0.0
29466,6,3,0.0
59980,6,3,0.0
54668,6,3,0.0
29482,6,3,0.0
54860,6,3,0.0
59788,6,3,0.0
29462,6,3,0.0
62604,6,3,0.0
58252,6,3,0.0
52900,6,3,0.0
42802,6,3,0.0
12635,6,3,0.0
52848,6,3,0.0
12687,6,3,0.0
52824,6,3,0.0
12711,6,3,0.0
12519,6,3,0.0
52568,6,3,0.0
23345,6,3,0.0
12967,6,3,0.0
52648,6,3,0.0
12887,6,3,0.0
22322,6,3,0.0
52628,6,3,0.0
12907,6,3,0.0
27442,6,3,0.0
52792,6,3,0.0
12743,6,3,0.0
52018,6,3,0.0
52774,6,3,0.0
12761,6,3,0.0
29069,6,3,0.0
52505,6,3,0.0
6747,6,3,0.0
7229,6,3,0.0
45150,6,3,0.0
46350,6,3,0.0
58635,6,3,0.0
57435,6,3,0.0
53310,6,3,0.0
54030,6,3,0.0
58125,6,3,0.0
57405,6,3,0.0
63502,6,3,0.0
33007,6,3,0.0
61582,6,3,0.0
36367,6,3,0.0
3953,6,3,0.0
19922,6,3,0.0
28958,6,3,0.0
45613,6,3,0.0
19378,6,3,0.0
30862,6,3,0.0
46157,6,3,0.0
11188,6,3,0.0
59527,6,3,0.0
54347,6,3,0.0
11732,6,3,0.0
53803,6,3,0.0
59676,6,3,0.0
58200,6,3,0.0
46659,6,3,0.0
62288,6,3,0.0
58680,6,3,0.0
6855,6,3,0.0
15762,6,3,0.0
49773,6,3,0.0
15816,6,3,0.0
62768,6,3,0.0
2767,6,3,0.0
28974,6,3,0.0
7602,6,3,0.0
29838,6,3,0.0
57933,6,3,0.0
7656,6,3,0.0
57879,6,3,0.0
18876,6,3,0.0
7335,6,3,0.0
5859,6,3,0.0
3247,6,3,0.0
57756,6,3,0.0
46179,6,3,0.0
14802,6,3,0.0
50733,6,3,0.0
15576,6,3,0.0
29214,6,3,0.0
7122,6,3,0.0
30798,6,3,0.0
58413,6,3,0.0
7896,6,3,0.0
57639,6,3,0.0
19356,6,3,0.0
7779,6,3,0.0
59674,6,3,0.0
54821,6,3,0.0
23444,6,3,0.0
42091,6,3,0.0
23464,6,3,0.0
29006,6,3,0.0
7124,6,3,0.0
29326,6,3,0.0
58411,6,3,0.0
7144,6,3,0.0
58391,6,3,0.0
10714,6,3,0.0
5861,6,3,0.0
57754,6,3,0.0
53861,6,3,0.0
22964,6,3,0.0
42571,6,3,0.0
23224,6,3,0.0
29726,6,3,0.0
7604,6,3,0.0
30766,6,3,0.0
57931,6,3,0.0
7864,6,3,0.0
57671,6,3,0.0
11674,6,3,0.0
7781,6,3,0.0
29153,6,3,0.0
30833,6,3,0.0
59512,6,3,0.0
26865,6,3,0.0
59760,6,3,0.0
28901,6,3,0.0
22769,6,3,0.0
55984,6,3,0.0
28899,6,3,0.0
14577,6,3,0.0
48336,6,3,0.0
30990,6,3,0.0
50808,6,3,0.0
14727,6,3,0.0
42616,6,3,0.0
22919,6,3,0.0
28440,6,3,0.0
36472,6,3,0.0
29063,6,3,0.0
57832,6,3,0.0
20385,6,3,0.0
12225,6,3,0.0
28830,6,3,0.0
36705,6,3,0.0
46680,6,3,0.0
18855,6,3,0.0
55326,6,3,0.0
10209,6,3,0.0
54840,6,3,0.0
10695,6,3,0.0
47134,6,3,0.0
18401,6,3,0.0
63000,6,3,0.0
2535,6,3,0.0
32400,6,3,0.0
33135,6,3,0.0
59422,6,3,0.0
63510,6,3,0.0
2025,6,3,0.0
6113,6,3,0.0
28545,6,3,0.0
6900,6,3,0.0
7410,6,3,0.0
37618,6,3,0.0
3742,6,3,0.0
27917,6,3,0.0
46768,6,3,0.0
36742,6,3,0.0
18767,6,3,0.0
62612,6,3,0.0
38663,6,3,0.0
2923,6,3,0.0
62098,6,3,0.0
3437,6,3,0.0
45238,6,3,0.0
20297,6,3,0.0
38132,6,3,0.0
27403,6,3,0.0
53938,6,3,0.0
11597,6,3,0.0
5918,6,3,0.0
46292,6,3,0.0
19243,6,3,0.0
36487,6,3,0.0
38130,6,3,0.0
27405,6,3,0.0
40455,6,3,0.0
37620,6,3,0.0
27915,6,3,0.0
7703,6,3,0.0
53462,6,3,0.0
12073,6,3,0.0
54992,6,3,0.0
10543,6,3,0.0
34335,6,3,0.0
7958,6,3,0.0
40462,6,3,0.0
34447,6,3,0.0
3735,6,3,0.0
5663,6,3,0.0
36622,6,3,0.0
3727,6,3,0.0
1943,6,3,0.0
61830,6,3,0.0
3705,6,3,0.0
59280,6,3,0.0
37095,6,3,0.0
8003,6,3,0.0
7247,6,3,0.0
23303,6,3,0.0
49912,6,3,0.0
15623,6,3,0.0
63682,6,3,0.0
1853,6,3,0.0
62008,6,3,0.0
3527,6,3,0.0
57562,6,3,0.0
7973,6,3,0.0
11054,6,3,0.0
2990,6,3,0.0
36491,6,3,0.0
44555,6,3,0.0
57532,6,3,0.0
58288,6,3,0.0
42232,6,3,0.0
20124,6,3,0.0
40504,6,3,0.0
25031,6,3,0.0
38584,6,3,0.0
26951,6,3,0.0
38616,6,3,0.0
26919,6,3,0.0
49590,6,3,0.0
51990,6,3,0.0
13545,6,3,0.0
13485,6,3,0.0
27864,6,3,0.0
52114,6,3,0.0
62116,6,3,0.0
13421,6,3,0.0
29741,6,3,0.0
25464,6,3,0.0
40071,6,3,0.0
14712,6,3,0.0
15474,6,3,0.0
46194,6,3,0.0
19341,6,3,0.0
1886,6,3,0.0
57466,6,3,0.0
8069,6,3,0.0
44299,6,3,0.0
46544,6,3,0.0
18991,6,3,0.0
45432,6,3,0.0
20103,6,3,0.0
45178,6,3,0.0
12058,6,3,0.0
20357,6,3,0.0
44302,6,3,0.0
58832,6,3,0.0
34127,6,3,0.0
6703,6,3,0.0
41458,6,3,0.0
24077,6,3,0.0
46448,6,3,0.0
19087,6,3,0.0
3419,6,3,0.0
62552,6,3,0.0
3422,6,3,0.0
2983,6,3,0.0
36682,6,3,0.0
42763,6,3,0.0
61778,6,3,0.0
3757,6,3,0.0
6823,6,3,0.0
1883,6,3,0.0
19117,6,3,0.0
9503,6,3,0.0
19185,6,3,0.0
63652,6,3,0.0
19790,6,3,0.0
36493,6,3,0.0
3534,6,3,0.0
52749,6,3,0.0
11930,6,3,0.0
40536,6,3,0.0
24999,6,3,0.0
41430,6,3,0.0
44310,6,3,0.0
21225,6,3,0.0
21195,6,3,0.0
27320,6,3,0.0
44436,6,3,0.0
62658,6,3,0.0
21099,6,3,0.0
29259,6,3,0.0
25976,6,3,0.0
39559,6,3,0.0
22904,6,3,0.0
23156,6,3,0.0
1854,6,3,0.0
57468,6,3,0.0
8067,6,3,0.0
51981,6,3,0.0
53876,6,3,0.0
11659,6,3,0.0
53624,6,3,0.0
11911,6,3,0.0
2878,6,3,0.0
36652,6,3,0.0
49652,6,3,0.0
50957,6,3,0.0
15883,6,3,0.0
61748,6,3,0.0
3787,6,3,0.0
54192,6,3,0.0
11343,6,3,0.0
53372,6,3,0.0
20252,6,3,0.0
12163,6,3,0.0
51982,6,3,0.0
33583,6,3,0.0
54128,6,3,0.0
11407,6,3,0.0
2877,6,3,0.0
17183,6,3,0.0
7367,6,3,0.0
11467,6,3,0.0
11505,6,3,0.0
59872,6,3,0.0
16134,6,3,0.0
53001,6,3,0.0
24326,6,3,0.0
44809,6,3,0.0
2287,6,3,0.0
63634,6,3,0.0
2974,6,3,0.0
1901,6,3,0.0
53434,6,3,0.0
8074,6,3,0.0
12101,6,3,0.0
45784,6,3,0.0
7054,6,3,0.0
19751,6,3,0.0
7051,6,3,0.0
37624,6,3,0.0
27911,6,3,0.0
42852,6,3,0.0
39079,6,3,0.0
61800,6,3,0.0
57526,6,3,0.0
12166,6,3,0.0
8009,6,3,0.0
62626,6,3,0.0
1966,6,3,0.0
2909,6,3,0.0
45796,6,3,0.0
10126,6,3,0.0
19739,6,3,0.0
45286,6,3,0.0
9871,6,3,0.0
20249,6,3,0.0
42928,6,3,0.0
22607,6,3,0.0
22683,6,3,0.0
45223,6,3,0.0
26456,6,3,0.0
20312,6,3,0.0
36696,6,3,0.0
22671,6,3,0.0
45454,6,3,0.0
45646,6,3,0.0
28878,6,3,0.0
36657,6,3,0.0
29924,6,3,0.0
18215,6,3,0.0
35611,6,3,0.0
29410,6,3,0.0
10055,6,3,0.0
36125,6,3,0.0
28902,6,3,0.0
17967,6,3,0.0
36633,6,3,0.0
9807,6,3,0.0
3802,6,3,0.0
25076,6,3,0.0
40459,6,3,0.0
30176,6,3,0.0
17711,6,3,0.0
35359,6,3,0.0
29156,6,3,0.0
10061,6,3,0.0
36379,6,3,0.0
26084,6,3,0.0
39451,6,3,0.0
5966,6,3,0.0
5963,6,3,0.0
5711,6,3,0.0
19051,6,3,0.0
45524,6,3,0.0
20011,6,3,0.0
24105,6,3,0.0
23083,6,3,0.0
21039,6,3,0.0
47329,6,3,0.0
29108,6,3,0.0
19847,6,3,0.0
36427,6,3,0.0
29138,6,3,0.0
11143,6,3,0.0
36397,6,3,0.0
28854,6,3,0.0
18831,6,3,0.0
36681,6,3,0.0
28886,6,3,0.0
10639,6,3,0.0
36649,6,3,0.0
31140,6,3,0.0
34395,6,3,0.0
11149,6,3,0.0
27108,6,3,0.0
38427,6,3,0.0
53787,6,3,0.0
57970,6,3,0.0
11854,6,3,0.0
7565,6,3,0.0
59602,6,3,0.0
11038,6,3,0.0
5933,6,3,0.0
47320,6,3,0.0
45688,6,3,0.0
47704,6,3,0.0
17831,6,3,0.0
11086,6,3,0.0
10831,6,3,0.0
38316,6,3,0.0
58594,6,3,0.0
10030,6,3,0.0
6941,6,3,0.0
57778,6,3,0.0
11662,6,3,0.0
7757,6,3,0.0
46504,6,3,0.0
19031,6,3,0.0
45544,6,3,0.0
19991,6,3,0.0
45538,6,3,0.0
10123,6,3,0.0
19997,6,3,0.0
42172,6,3,0.0
23363,6,3,0.0
27219,6,3,0.0
41443,6,3,0.0
24092,6,3,0.0
31239,6,3,0.0
42045,6,3,0.0
37834,6,3,0.0
29634,6,3,0.0
35901,6,3,0.0
29154,6,3,0.0
6027,6,3,0.0
36381,6,3,0.0
28906,6,3,0.0
5519,6,3,0.0
36629,6,3,0.0
15898,6,3,0.0
30116,6,3,0.0
35419,6,3,0.0
6029,6,3,0.0
63636,6,3,0.0
3486,6,3,0.0
1899,6,3,0.0
54456,6,3,0.0
7566,6,3,0.0
11079,6,3,0.0
45276,6,3,0.0
8076,6,3,0.0
20259,6,3,0.0
38136,6,3,0.0
27399,6,3,0.0
51042,6,3,0.0
57558,6,3,0.0
20358,6,3,0.0
7977,6,3,0.0
54498,6,3,0.0
18318,6,3,0.0
11037,6,3,0.0
62148,6,3,0.0
1998,6,3,0.0
3387,6,3,0.0
59088,6,3,0.0
36678,6,3,0.0
6447,6,3,0.0
53478,6,3,0.0
18063,6,3,0.0
12057,6,3,0.0
51152,6,3,0.0
14383,6,3,0.0
14493,6,3,0.0
39111,6,3,0.0
53447,6,3,0.0
26424,6,3,0.0
12088,6,3,0.0
36664,6,3,0.0
14479,6,3,0.0
53646,6,3,0.0
54318,6,3,0.0
28871,6,3,0.0
3772,6,3,0.0
25074,6,3,0.0
40461,6,3,0.0
18219,6,3,0.0
29664,6,3,0.0
9039,6,3,0.0
35871,6,3,0.0
25570,6,3,0.0
39965,6,3,0.0
5934,6,3,0.0
5679,6,3,0.0
11373,6,3,0.0
53682,6,3,0.0
11853,6,3,0.0
15945,6,3,0.0
15437,6,3,0.0
13391,6,3,0.0
55521,6,3,0.0
31170,6,3,0.0
34365,6,3,0.0
19851,6,3,0.0
27106,6,3,0.0
38429,6,3,0.0
46109,6,3,0.0
55480,6,3,0.0
58484,6,3,0.0
20014,6,3,0.0
54392,6,3,0.0
59572,6,3,0.0
19742,6,3,0.0
58552,6,3,0.0
36142,6,3,0.0
6983,6,3,0.0
56376,6,3,0.0
9159,6,3,0.0
19758,6,3,0.0
60528,6,3,0.0
5007,6,3,0.0
19503,6,3,0.0
58084,6,3,0.0
7451,6,3,0.0
18254,6,3,0.0
57812,6,3,0.0
7723,6,3,0.0
19342,6,3,0.0
58072,6,3,0.0
35662,6,3,0.0
7463,6,3,0.0
54216,6,3,0.0
11319,6,3,0.0
53736,6,3,0.0
11799,6,3,0.0
53732,6,3,0.0
18317,6,3,0.0
11803,6,3,0.0
49882,6,3,0.0
15653,6,3,0.0
27701,6,3,0.0
49637,6,3,0.0
31751,6,3,0.0
49755,6,3,0.0
63585,6,3,0.0
58992,6,3,0.0
1902,6,3,0.0
6543,6,3,0.0
42864,6,3,0.0
34296,6,3,0.0
51056,6,3,0.0
33784,6,3,0.0
57438,6,3,0.0
8097,6,3,0.0
57462,6,3,0.0
26382,6,3,0.0
8073,6,3,0.0
61722,6,3,0.0
3813,6,3,0.0
57406,6,3,0.0
8129,6,3,0.0
61724,6,3,0.0
3811,6,3,0.0
30918,6,3,0.0
34617,6,3,0.0
28167,6,3,0.0
28839,6,3,0.0
30886,6,3,0.0
34649,6,3,0.0
34545,6,3,0.0
34737,6,3,0.0
34769,6,3,0.0
47824,6,3,0.0
12102,6,3,0.0
59856,6,3,0.0
12054,6,3,0.0
44496,6,3,0.0
46704,6,3,0.0
46032,6,3,0.0
12108,6,3,0.0
62538,6,3,0.0
2997,6,3,0.0
62562,6,3,0.0
2973,6,3,0.0
61842,6,3,0.0
27918,6,3,0.0
3693,6,3,0.0
62616,6,3,0.0
40206,6,3,0.0
2919,6,3,0.0
61794,6,3,0.0
26379,6,3,0.0
3741,6,3,0.0
61896,6,3,0.0
3639,6,3,0.0
14094,6,3,0.0
58638,6,3,0.0
62492,6,3,0.0
3043,6,3,0.0
11217,6,3,0.0
61763,6,3,0.0
28846,6,3,0.0
36689,6,3,0.0
28908,6,3,0.0
36627,6,3,0.0
59056,6,3,0.0
36646,6,3,0.0
6479,6,3,0.0
20262,6,3,0.0
54896,6,3,0.0
59824,6,3,0.0
20246,6,3,0.0
60016,6,3,0.0
54704,6,3,0.0
20266,6,3,0.0
56496,6,3,0.0
52144,6,3,0.0
62104,6,3,0.0
39694,6,3,0.0
3431,6,3,0.0
62052,6,3,0.0
3483,6,3,0.0
61796,6,3,0.0
26381,6,3,0.0
3739,6,3,0.0
61844,6,3,0.0
3691,6,3,0.0
27406,6,3,0.0
61864,6,3,0.0
3671,6,3,0.0
22286,6,3,0.0
61996,6,3,0.0
3539,6,3,0.0
58126,6,3,0.0
61978,6,3,0.0
3557,6,3,0.0
19889,6,3,0.0
61733,6,3,0.0
5547,6,3,0.0
5069,6,3,0.0
2033,6,3,0.0
32273,6,3,0.0
30593,6,3,0.0
59272,6,3,0.0
32261,6,3,0.0
24449,6,3,0.0
56224,6,3,0.0
32259,6,3,0.0
16257,6,3,0.0
48576,6,3,0.0
51048,6,3,0.0
14487,6,3,0.0
42856,6,3,0.0
22679,6,3,0.0
25080,6,3,0.0
34792,6,3,0.0
30743,6,3,0.0
46440,6,3,0.0
19095,6,3,0.0
11889,6,3,0.0
54120,6,3,0.0
11415,6,3,0.0
20081,6,3,0.0
31200,6,3,0.0
57742,6,3,0.0
60952,6,3,0.0
7793,6,3,0.0
8100,6,3,0.0
8130,6,3,0.0
40770,6,3,0.0
24765,6,3,0.0
40740,6,3,0.0
24795,6,3,0.0
4478,6,3,0.0
56098,6,3,0.0
9437,6,3,0.0
35047,6,3,0.0
48452,6,3,0.0
17083,6,3,0.0
40738,6,3,0.0
2542,6,3,0.0
24797,6,3,0.0
47968,6,3,0.0
35062,6,3,0.0
17567,6,3,0.0
63812,6,3,0.0
36983,6,3,0.0
1723,6,3,0.0
63778,6,3,0.0
1757,6,3,0.0
47878,6,3,0.0
17657,6,3,0.0
40772,6,3,0.0
24763,6,3,0.0
4583,6,3,0.0
56582,6,3,0.0
8953,6,3,0.0
56672,6,3,0.0
8863,6,3,0.0
4598,6,3,0.0
37102,6,3,0.0
34927,6,3,0.0
33022,6,3,0.0
4463,6,3,0.0
2423,6,3,0.0
39784,6,3,0.0
25751,6,3,0.0
18924,6,3,0.0
37864,6,3,0.0
27671,6,3,0.0
40296,6,3,0.0
25239,6,3,0.0
14925,6,3,0.0
29261,6,3,0.0
28104,6,3,0.0
51634,6,3,0.0
64036,6,3,0.0
13901,6,3,0.0
14232,6,3,0.0
14274,6,3,0.0
46914,6,3,0.0
18621,6,3,0.0
1406,6,3,0.0
59146,6,3,0.0
6389,6,3,0.0
41179,6,3,0.0
46872,6,3,0.0
18663,6,3,0.0
48464,6,3,0.0
17071,6,3,0.0
46858,6,3,0.0
8698,6,3,0.0
18677,6,3,0.0
44872,6,3,0.0
41182,6,3,0.0
20663,6,3,0.0
60752,6,3,0.0
33887,6,3,0.0
4783,6,3,0.0
60682,6,3,0.0
4853,6,3,0.0
44818,6,3,0.0
20717,6,3,0.0
46928,6,3,0.0
18607,6,3,0.0
1499,6,3,0.0
62792,6,3,0.0
1502,6,3,0.0
2743,6,3,0.0
34042,6,3,0.0
41083,6,3,0.0
62738,6,3,0.0
2797,6,3,0.0
1403,6,3,0.0
8543,6,3,0.0
5363,6,3,0.0
5327,6,3,0.0
53032,6,3,0.0
12503,6,3,0.0
64642,6,3,0.0
893,6,3,0.0
62248,6,3,0.0
3287,6,3,0.0
8894,6,3,0.0
2750,6,3,0.0
35051,6,3,0.0
41195,6,3,0.0
60172,6,3,0.0
60208,6,3,0.0
10730,6,3,0.0
38376,6,3,0.0
27159,6,3,0.0
23595,6,3,0.0
29739,6,3,0.0
27560,6,3,0.0
43476,6,3,0.0
64578,6,3,0.0
22059,6,3,0.0
22424,6,3,0.0
22436,6,3,0.0
894,6,3,0.0
59148,6,3,0.0
6387,6,3,0.0
49341,6,3,0.0
55076,6,3,0.0
10459,6,3,0.0
55064,6,3,0.0
10471,6,3,0.0
56112,6,3,0.0
9423,6,3,0.0
958,6,3,0.0
33532,6,3,0.0
53012,6,3,0.0
49277,6,3,0.0
12523,6,3,0.0
62228,6,3,0.0
3307,6,3,0.0
55052,6,3,0.0
16892,6,3,0.0
10483,6,3,0.0
49342,6,3,0.0
33343,6,3,0.0
55088,6,3,0.0
10447,6,3,0.0
957,6,3,0.0
16703,6,3,0.0
64132,6,3,0.0
17630,6,3,0.0
35053,6,3,0.0
3294,6,3,0.0
49389,6,3,0.0
61072,6,3,0.0
12534,6,3,0.0
49401,6,3,0.0
20726,6,3,0.0
41209,6,3,0.0
48424,6,3,0.0
5246,6,3,0.0
17111,6,3,0.0
5243,6,3,0.0
5231,6,3,0.0
18091,6,3,0.0
48404,6,3,0.0
10366,6,3,0.0
17131,6,3,0.0
21163,6,3,0.0
48769,6,3,0.0
28436,6,3,0.0
24791,6,3,0.0
37099,6,3,0.0
31508,6,3,0.0
18647,6,3,0.0
34027,6,3,0.0
28434,6,3,0.0
24759,6,3,0.0
37101,6,3,0.0
32018,6,3,0.0
10423,6,3,0.0
33517,6,3,0.0
31494,6,3,0.0
18591,6,3,0.0
34041,6,3,0.0
32006,6,3,0.0
10399,6,3,0.0
33529,6,3,0.0
31380,6,3,0.0
34155,6,3,0.0
32276,6,3,0.0
10429,6,3,0.0
33259,6,3,0.0
28308,6,3,0.0
37227,6,3,0.0
53547,6,3,0.0
63874,6,3,0.0
2494,6,3,0.0
1661,6,3,0.0
56074,6,3,0.0
6394,6,3,0.0
9461,6,3,0.0
6334,6,3,0.0
6331,6,3,0.0
40744,6,3,0.0
42612,6,3,0.0
60166,6,3,0.0
10486,6,3,0.0
5369,6,3,0.0
64066,6,3,0.0
2686,6,3,0.0
1469,6,3,0.0
48676,6,3,0.0
16859,6,3,0.0
48646,6,3,0.0
10351,6,3,0.0
16889,6,3,0.0
43888,6,3,0.0
21647,6,3,0.0
22923,6,3,0.0
47623,6,3,0.0
17912,6,3,0.0
46126,6,3,0.0
31758,6,3,0.0
33777,6,3,0.0
32324,6,3,0.0
17015,6,3,0.0
33211,6,3,0.0
32290,6,3,0.0
9335,6,3,0.0
33245,6,3,0.0
32262,6,3,0.0
17007,6,3,0.0
33273,6,3,0.0
9327,6,3,0.0
3562,6,3,0.0
32336,6,3,0.0
16991,6,3,0.0
33199,6,3,0.0
9341,6,3,0.0
28244,6,3,0.0
37291,6,3,0.0
60802,6,3,0.0
8638,6,3,0.0
4733,6,3,0.0
59170,6,3,0.0
9454,6,3,0.0
6365,6,3,0.0
46888,6,3,0.0
48520,6,3,0.0
9406,6,3,0.0
9391,6,3,0.0
39516,6,3,0.0
60178,6,3,0.0
10462,6,3,0.0
5357,6,3,0.0
60994,6,3,0.0
8830,6,3,0.0
4541,6,3,0.0
48664,6,3,0.0
16871,6,3,0.0
48658,6,3,0.0
10363,6,3,0.0
16877,6,3,0.0
43852,6,3,0.0
21683,6,3,0.0
26019,6,3,0.0
44563,6,3,0.0
20972,6,3,0.0
41805,6,3,0.0
39994,6,3,0.0
31794,6,3,0.0
33741,6,3,0.0
32274,6,3,0.0
6267,6,3,0.0
33261,6,3,0.0
32266,6,3,0.0
6239,6,3,0.0
33269,6,3,0.0
12778,6,3,0.0
31316,6,3,0.0
34219,6,3,0.0
6269,6,3,0.0
56136,6,3,0.0
4734,6,3,0.0
9399,6,3,0.0
4719,6,3,0.0
9933,6,3,0.0
56082,6,3,0.0
18558,6,3,0.0
9453,6,3,0.0
13517,6,3,0.0
56961,6,3,0.0
31890,6,3,0.0
33645,6,3,0.0
18651,6,3,0.0
28306,6,3,0.0
37229,6,3,0.0
45389,6,3,0.0
63876,6,3,0.0
2526,6,3,0.0
1659,6,3,0.0
6366,6,3,0.0
48396,6,3,0.0
6396,6,3,0.0
17139,6,3,0.0
40776,6,3,0.0
50802,6,3,0.0
60678,6,3,0.0
18678,6,3,0.0
4857,6,3,0.0
56898,6,3,0.0
8637,6,3,0.0
64548,6,3,0.0
3198,6,3,0.0
987,6,3,0.0
60768,6,3,0.0
34038,6,3,0.0
4767,6,3,0.0
56838,6,3,0.0
18543,6,3,0.0
8697,6,3,0.0
52592,6,3,0.0
12943,6,3,0.0
14733,6,3,0.0
56327,6,3,0.0
9208,6,3,0.0
53838,6,3,0.0
3052,6,3,0.0
17019,6,3,0.0
32304,6,3,0.0
9279,6,3,0.0
33231,6,3,0.0
28210,6,3,0.0
37325,6,3,0.0
55112,6,3,0.0
60292,6,3,0.0
16862,6,3,0.0
56200,6,3,0.0
59204,6,3,0.0
17134,6,3,0.0
60232,6,3,0.0
33502,6,3,0.0
5303,6,3,0.0
17118,6,3,0.0
59328,6,3,0.0
6207,6,3,0.0
17103,6,3,0.0
60692,6,3,0.0
4843,6,3,0.0
18622,6,3,0.0
60964,6,3,0.0
4571,6,3,0.0
17534,6,3,0.0
60712,6,3,0.0
33982,6,3,0.0
4823,6,3,0.0
56856,6,3,0.0
8679,6,3,0.0
56852,6,3,0.0
18557,6,3,0.0
8683,6,3,0.0
52522,6,3,0.0
13013,6,3,0.0
25541,6,3,0.0
52757,6,3,0.0
50475,6,3,0.0
59232,6,3,0.0
1662,6,3,0.0
6303,6,3,0.0
6897,6,3,0.0
59142,6,3,0.0
24702,6,3,0.0
6393,6,3,0.0
7409,6,3,0.0
63105,6,3,0.0
31878,6,3,0.0
33657,6,3,0.0
24807,6,3,0.0
31366,6,3,0.0
34169,6,3,0.0
35697,6,3,0.0
36209,6,3,0.0
60816,6,3,0.0
8694,6,3,0.0
48544,6,3,0.0
9462,6,3,0.0
46944,6,3,0.0
48432,6,3,0.0
9468,6,3,0.0
63762,6,3,0.0
24798,6,3,0.0
1773,6,3,0.0
63042,6,3,0.0
2493,6,3,0.0
63816,6,3,0.0
37086,6,3,0.0
1719,6,3,0.0
62994,6,3,0.0
24699,6,3,0.0
2541,6,3,0.0
64536,6,3,0.0
999,6,3,0.0
12414,6,3,0.0
61772,6,3,0.0
3763,6,3,0.0
11697,6,3,0.0
62483,6,3,0.0
31246,6,3,0.0
34289,6,3,0.0
32268,6,3,0.0
33267,6,3,0.0
55136,6,3,0.0
60304,6,3,0.0
16886,6,3,0.0
60256,6,3,0.0
33526,6,3,0.0
5279,6,3,0.0
17142,6,3,0.0
59296,6,3,0.0
56144,6,3,0.0
17146,6,3,0.0
56256,6,3,0.0
63764,6,3,0.0
1771,6,3,0.0
24766,6,3,0.0
63784,6,3,0.0
37054,6,3,0.0
1751,6,3,0.0
63012,6,3,0.0
2523,6,3,0.0
62996,6,3,0.0
24701,6,3,0.0
2539,6,3,0.0
64024,6,3,0.0
1511,6,3,0.0
20606,6,3,0.0
61738,6,3,0.0
3797,6,3,0.0
19409,6,3,0.0
61973,6,3,0.0
29810,6,3,0.0
29300,6,3,0.0
29048,6,3,0.0
36760,6,3,0.0
39055,6,3,0.0
63592,6,3,0.0
44248,6,3,0.0
51896,6,3,0.0
31088,6,3,0.0
26872,6,3,0.0
35305,6,3,0.0
35501,6,3,0.0
36043,6,3,0.0
30530,6,3,0.0
30500,6,3,0.0
30488,6,3,0.0
35320,6,3,0.0
63112,6,3,0.0
44488,6,3,0.0
30608,6,3,0.0
28552,6,3,0.0
52136,6,3,0.0
36505,6,3,0.0
55976,6,3,0.0
51418,6,3,0.0
55960,6,3,0.0
51922,6,3,0.0
13613,6,3,0.0
52618,6,3,0.0
55720,6,3,0.0
52642,6,3,0.0
12893,6,3,0.0
48328,6,3,0.0
43196,6,3,0.0
48280,6,3,0.0
44212,6,3,0.0
21323,6,3,0.0
43916,6,3,0.0
47560,6,3,0.0
43972,6,3,0.0
21563,6,3,0.0
53681,6,3,0.0
45521,6,3,0.0
19118,6,3,0.0
11470,6,3,0.0
58894,6,3,0.0
6641,6,3,0.0
28384,6,3,0.0
37151,6,3,0.0
57574,6,3,0.0
7961,6,3,0.0
26734,6,3,0.0
38801,6,3,0.0
25073,6,3,0.0
58570,6,3,0.0
6965,6,3,0.0
58028,6,3,0.0
7507,6,3,0.0
61793,6,3,0.0
56081,6,3,0.0
48401,6,3,0.0
60934,6,3,0.0
4601,6,3,0.0
57454,6,3,0.0
8081,6,3,0.0
26254,6,3,0.0
39281,6,3,0.0
28433,6,3,0.0
62993,6,3,0.0
59948,6,3,0.0
5587,6,3,0.0
60490,6,3,0.0
5045,6,3,0.0
59048,6,3,0.0
19150,6,3,0.0
46385,6,3,0.0
28234,6,3,0.0
37301,6,3,0.0
59044,6,3,0.0
6491,6,3,0.0
60008,6,3,0.0
19630,6,3,0.0
45905,6,3,0.0
25834,6,3,0.0
39701,6,3,0.0
60004,6,3,0.0
5531,6,3,0.0
59080,6,3,0.0
11438,6,3,0.0
54097,6,3,0.0
28204,6,3,0.0
37331,6,3,0.0
59074,6,3,0.0
6461,6,3,0.0
60520,6,3,0.0
10958,6,3,0.0
54577,6,3,0.0
25324,6,3,0.0
40211,6,3,0.0
60514,6,3,0.0
5021,6,3,0.0
58510,6,3,0.0
12008,6,3,0.0
53527,6,3,0.0
59438,6,3,0.0
59470,6,3,0.0
57998,6,3,0.0
20200,6,3,0.0
45335,6,3,0.0
35725,6,3,0.0
36235,6,3,0.0
28790,6,3,0.0
36745,6,3,0.0
26480,6,3,0.0
21287,6,3,0.0
13639,6,3,0.0
30230,6,3,0.0
35005,6,3,0.0
35035,6,3,0.0
30470,6,3,0.0
35065,6,3,0.0
21047,6,3,0.0
13399,6,3,0.0
29030,6,3,0.0
29522,6,3,0.0
36013,6,3,0.0
14117,6,3,0.0
9575,6,3,0.0
30002,6,3,0.0
35533,6,3,0.0
12917,6,3,0.0
